Reading_ID,Battery_ID,Timestamp,Voltage_V,Current_A,Temperature_C,SOC_Percentage,Cycle_Count
R-006057,B-012,2026-03-27 07:49:37,3.51,-87.33,38.79,19.24,175
R-006058,B-003,2026-03-27 07:49:37,3.51,-82.93,43.49,86.52,49
R-006059,B-014,2026-03-27 07:49:37,4.14,76.72,31.06,91.85,152
R-006060,B-006,2026-03-27 07:49:37,2.51,-49.86,44.8,37.54,110
R-006061,B-024,2026-03-27 07:50:37,2.58,-56.85,41.53,44.0,60
R-006062,B-005,2026-03-27 07:50:37,3.11,-34.84,40.62,28.1,200
R-006063,B-015,2026-03-27 07:50:37,2.8,98.27,27.85,82.65,106
R-006064,B-013,2026-03-27 07:50:37,3.21,-26.26,34.51,41.26,192
R-006065,B-020,2026-03-27 07:50:37,2.79,128.08,36.76,90.22,88
R-006066,B-012,2026-03-27 07:51:37,3.5,-93.44,25.7,19.08,175
R-006067,B-023,2026-03-27 07:51:37,4.11,-23.36,35.19,88.93,137
R-006068,B-008,2026-03-27 07:51:37,3.99,-77.45,40.12,77.75,30
R-006069,B-021,2026-03-27 07:51:37,3.55,144.78,35.47,88.93,25
R-006070,B-004,2026-03-27 07:51:37,2.6,61.1,26.02,51.55,146
R-006071,B-022,2026-03-27 07:51:37,3.57,-15.21,42.32,93.05,130
R-006072,B-006,2026-03-27 07:51:37,2.49,-75.35,41.46,37.31,110
R-006073,B-004,2026-03-27 07:52:37,2.56,141.62,42.51,52.28,146
R-006074,B-019,2026-03-27 07:52:37,3.42,-87.35,42.74,5.1,33
R-006075,B-025,2026-03-27 07:52:37,2.58,-23.93,31.76,57.67,124
R-006076,B-014,2026-03-27 07:52:37,4.14,147.81,43.48,92.18,152
R-006077,B-017,2026-03-27 07:52:37,3.26,-83.68,38.24,44.5,170
R-006078,B-005,2026-03-27 07:52:37,3.12,-36.96,38.93,27.38,200
R-006079,B-024,2026-03-27 07:52:37,2.57,-27.59,37.28,43.34,60
R-006080,B-023,2026-03-27 07:52:37,4.11,-30.49,35.51,88.03,137
R-006081,B-011,2026-03-27 07:52:37,2.63,-25.16,26.43,55.08,78
R-006082,B-018,2026-03-27 07:52:37,2.36,-26.14,32.85,19.4,104
R-006083,B-003,2026-03-27 07:52:37,3.58,-11.94,40.52,86.18,49
R-006084,B-013,2026-03-27 07:52:37,3.27,-27.07,33.3,40.88,192
R-006085,B-016,2026-03-27 07:52:37,2.81,-26.31,42.38,88.4,169
R-006086,B-001,2026-03-27 07:52:37,3.48,-93.68,25.93,74.27,191
R-006087,B-002,2026-03-27 07:53:37,3.58,-67.25,41.02,22.22,54
R-006088,B-011,2026-03-27 07:53:37,2.62,-46.37,31.49,54.62,78
R-006089,B-012,2026-03-27 07:53:37,3.51,-61.96,30.24,18.94,175
R-006090,B-001,2026-03-27 07:53:37,3.51,-24.53,41.86,74.14,191
R-006091,B-009,2026-03-27 07:53:37,3.98,141.44,34.93,77.43,104
R-006092,B-013,2026-03-27 07:53:37,3.2,-21.66,31.27,40.21,192
R-006093,B-007,2026-03-27 07:53:37,4.69,-49.5,40.98,67.65,38
R-006094,B-025,2026-03-27 07:54:37,2.63,-55.04,37.32,57.13,124
R-006095,B-024,2026-03-27 07:54:37,2.48,-57.16,30.97,42.45,60
R-006096,B-010,2026-03-27 07:54:37,2.44,88.02,38.21,27.61,46
R-006097,B-009,2026-03-27 07:54:37,4.06,91.6,31.49,77.69,104
R-006098,B-012,2026-03-27 07:54:37,3.5,-88.37,41.92,18.23,175
R-006099,B-020,2026-03-27 07:54:37,2.8,83.8,32.0,91.54,88
R-006100,B-022,2026-03-27 07:54:37,3.55,-86.92,36.08,92.08,130
R-006101,B-017,2026-03-27 07:54:37,3.2,-73.53,30.07,44.18,170
R-006102,B-023,2026-03-27 07:54:37,4.09,-31.93,36.5,87.03,137
R-006103,B-016,2026-03-27 07:55:37,2.82,-22.18,26.36,87.95,169
R-006104,B-021,2026-03-27 07:55:37,3.56,79.74,44.55,90.26,25
R-006105,B-024,2026-03-27 07:55:37,2.49,-12.03,33.73,41.58,60
R-006106,B-005,2026-03-27 07:55:37,3.1,-17.41,35.89,26.46,200
R-006107,B-015,2026-03-27 07:55:37,2.73,135.89,44.17,83.63,106
R-006108,B-002,2026-03-27 07:55:37,3.56,-70.09,42.5,21.54,54
R-006109,B-008,2026-03-27 07:55:37,4.0,-44.7,40.57,77.48,30
R-006110,B-006,2026-03-27 07:55:37,2.53,-46.74,33.1,36.94,110
R-006111,B-022,2026-03-27 07:55:37,3.62,-89.13,37.53,91.69,130
R-006112,B-020,2026-03-27 07:56:37,2.77,106.57,37.61,92.94,88
R-006113,B-009,2026-03-27 07:56:37,4.04,105.18,33.57,78.44,104
R-006114,B-002,2026-03-27 07:56:37,3.53,-96.34,27.98,21.02,54
R-006115,B-003,2026-03-27 07:56:37,3.58,-94.15,29.28,85.28,49
R-006116,B-014,2026-03-27 07:56:37,4.12,67.0,25.1,92.85,152
R-006117,B-022,2026-03-27 07:56:37,3.58,-69.17,32.55,91.03,130
R-006118,B-004,2026-03-27 07:56:37,2.54,133.33,35.08,52.55,146
R-006119,B-001,2026-03-27 07:56:37,3.48,-23.81,31.71,73.8,191
R-006120,B-006,2026-03-27 07:56:37,2.52,-59.0,40.15,36.4,110
R-006121,B-006,2026-03-27 07:57:37,2.52,-95.1,40.27,36.23,110
R-006122,B-019,2026-03-27 07:57:37,3.44,-67.14,39.69,5.0,33
R-006123,B-018,2026-03-27 07:57:37,2.38,-48.87,40.05,18.64,104
R-006124,B-009,2026-03-27 07:57:37,4.08,53.76,31.39,79.38,104
R-006125,B-023,2026-03-27 07:57:37,4.09,-55.46,28.21,86.72,137
R-006126,B-010,2026-03-27 07:57:37,2.41,89.1,28.36,27.71,46
R-006127,B-016,2026-03-27 07:57:37,2.8,-91.0,37.85,86.95,169
R-006128,B-001,2026-03-27 07:57:37,3.43,-88.83,30.23,73.4,191
R-006129,B-013,2026-03-27 07:58:37,3.25,-68.65,37.59,39.26,192
R-006130,B-004,2026-03-27 07:58:37,2.57,79.32,42.44,53.3,146
R-006131,B-017,2026-03-27 07:58:37,3.2,-45.33,40.6,43.31,170
R-006132,B-009,2026-03-27 07:58:37,4.08,51.88,38.61,80.75,104
R-006133,B-014,2026-03-27 07:58:37,4.13,104.51,40.95,93.17,152
R-006134,B-011,2026-03-27 07:58:37,2.63,-78.43,31.07,54.13,78
R-006135,B-012,2026-03-27 07:58:37,3.49,-57.22,33.11,17.48,175
R-006136,B-015,2026-03-27 07:58:37,2.78,106.52,32.24,84.31,106
R-006137,B-007,2026-03-27 07:58:37,3.88,-41.29,28.06,66.82,38
R-006138,B-018,2026-03-27 07:58:37,2.34,-77.98,42.2,18.45,104
R-006139,B-020,2026-03-27 07:58:37,2.83,135.08,36.9,93.08,88
R-006140,B-013,2026-03-27 07:59:37,3.22,-21.36,37.44,38.58,192
R-006141,B-002,2026-03-27 07:59:37,3.57,-69.32,37.7,20.36,54
R-006142,B-025,2026-03-27 07:59:37,2.62,-65.13,28.55,56.52,124
R-006143,B-022,2026-03-27 07:59:37,3.54,-14.6,41.92,90.8,130
R-006144,B-023,2026-03-27 07:59:37,4.12,-34.77,25.63,85.88,137
R-006145,B-008,2026-03-27 07:59:37,3.98,-65.23,29.28,76.56,30
R-006146,B-025,2026-03-27 08:00:37,2.57,-14.17,28.97,55.57,124
R-006147,B-022,2026-03-27 08:00:37,3.61,-92.47,29.55,90.55,130
R-006148,B-021,2026-03-27 08:00:37,3.56,77.05,31.05,91.58,25
R-006149,B-011,2026-03-27 08:00:37,2.58,-98.56,34.27,53.82,78
R-006150,B-012,2026-03-27 08:00:37,3.49,-61.5,41.91,16.76,175
R-006151,B-006,2026-03-27 08:00:37,2.52,-81.97,26.86,35.83,110
R-006152,B-005,2026-03-27 08:00:37,3.07,-61.64,41.19,25.97,200
R-006153,B-001,2026-03-27 08:00:37,3.45,-49.7,26.16,72.41,191
R-006154,B-024,2026-03-27 08:00:37,2.54,-41.44,25.97,41.37,60
R-006155,B-002,2026-03-27 08:00:37,3.54,-63.24,83.26,20.06,54
R-006156,B-016,2026-03-27 08:00:37,2.73,-54.58,36.24,86.24,169
R-006157,B-025,2026-03-27 08:01:37,2.55,-79.4,27.65,54.71,124
R-006158,B-007,2026-03-27 08:01:37,3.9,-91.62,28.56,65.97,38
R-006159,B-019,2026-03-27 08:01:37,3.37,147.91,42.46,6.3,33
R-006160,B-022,2026-03-27 08:01:37,3.59,-23.01,44.79,89.92,130
R-006161,B-024,2026-03-27 08:01:37,2.47,-61.6,39.74,40.79,60
R-006162,B-003,2026-03-27 08:01:37,3.5,-66.14,34.09,85.09,49
R-006163,B-010,2026-03-27 08:01:37,2.42,100.35,31.35,28.91,46
R-006164,B-017,2026-03-27 08:02:37,3.23,-41.46,28.78,42.71,170
R-006165,B-008,2026-03-27 08:02:37,4.03,-20.67,28.71,76.29,30
R-006166,B-006,2026-03-27 08:02:37,2.51,-72.12,34.65,35.01,110
R-006167,B-018,2026-03-27 08:02:37,2.36,-73.94,33.6,17.69,104
R-006168,B-022,2026-03-27 08:02:37,3.57,-21.13,36.93,89.77,130
R-006169,B-023,2026-03-27 08:03:37,4.12,-69.41,26.1,85.23,137
R-006170,B-015,2026-03-27 08:03:37,2.75,65.95,41.3,84.59,106
R-006171,B-020,2026-03-27 08:03:37,2.83,146.27,26.78,93.38,88
R-006172,B-004,2026-03-27 08:03:37,2.6,107.14,33.07,54.47,146
R-006173,B-014,2026-03-27 08:03:37,4.18,76.34,39.4,93.29,152
R-006174,B-010,2026-03-27 08:03:37,2.44,62.25,36.16,30.14,46
R-006175,B-016,2026-03-27 08:03:37,2.75,-10.76,29.44,86.04,169
R-006176,B-001,2026-03-27 08:03:37,3.45,-91.3,42.42,71.68,191
R-006177,B-009,2026-03-27 08:03:37,4.08,135.28,30.35,81.41,104
R-006178,B-002,2026-03-27 08:03:37,3.52,-52.83,28.48,19.22,54
R-006179,B-025,2026-03-27 08:03:37,2.55,-47.55,25.79,53.89,124
R-006180,B-022,2026-03-27 08:03:37,3.54,-52.29,32.2,89.12,130
R-006181,B-007,2026-03-27 08:04:37,3.87,-56.61,39.03,65.19,38
R-006182,B-017,2026-03-27 08:04:37,3.23,-77.6,34.05,41.94,170
R-006183,B-012,2026-03-27 08:04:37,3.45,-22.88,34.07,16.04,175
R-006184,B-002,2026-03-27 08:04:37,3.53,-67.08,40.59,18.28,54
R-006185,B-013,2026-03-27 08:04:37,3.15,-42.72,28.79,37.79,192
R-006186,B-015,2026-03-27 08:04:37,2.81,122.5,33.8,85.04,106
R-006187,B-014,2026-03-27 08:04:37,4.16,64.53,31.45,94.35,152
R-006188,B-019,2026-03-27 08:04:37,3.39,139.95,40.98,7.24,33
R-006189,B-025,2026-03-27 08:05:37,2.57,-55.17,39.04,53.12,124
R-006190,B-024,2026-03-27 08:05:37,2.5,-83.72,31.49,40.26,60
R-006191,B-013,2026-03-27 08:05:37,3.22,-64.08,38.93,37.11,192
R-006192,B-021,2026-03-27 08:05:37,3.6,115.47,42.8,91.98,25
R-006193,B-009,2026-03-27 08:05:37,4.06,133.32,25.54,82.27,104
R-006194,B-018,2026-03-27 08:05:37,2.39,-85.13,38.26,16.79,104
R-006195,B-005,2026-03-27 08:05:37,3.06,-68.41,29.22,25.46,200
R-006196,B-002,2026-03-27 08:05:37,3.52,-28.1,28.83,17.63,54
R-006197,B-011,2026-03-27 08:05:37,2.59,-58.76,33.98,53.68,78
R-006198,B-002,2026-03-27 08:06:37,3.55,-66.05,35.71,16.83,54
R-006199,B-017,2026-03-27 08:06:37,3.19,-68.04,29.0,41.19,170
R-006200,B-018,2026-03-27 08:06:37,2.41,-74.45,39.2,16.33,104
R-006201,B-024,2026-03-27 08:06:37,2.46,-31.29,38.66,39.55,60
R-006202,B-003,2026-03-27 08:06:37,3.57,-70.15,41.8,84.5,49
R-006203,B-015,2026-03-27 08:06:37,2.81,61.79,28.58,85.52,106
R-006204,B-013,2026-03-27 08:06:37,3.23,-22.65,43.91,36.72,192
R-006205,B-014,2026-03-27 08:06:37,4.21,114.28,43.35,94.91,152
R-006206,B-020,2026-03-27 08:06:37,2.84,118.52,40.4,93.96,88
R-006207,B-002,2026-03-27 08:07:37,3.48,-50.77,37.52,15.91,54
R-006208,B-013,2026-03-27 08:07:37,3.22,-15.65,40.36,36.4,192
R-006209,B-006,2026-03-27 08:07:37,2.52,-94.59,32.91,34.37,110
R-006210,B-010,2026-03-27 08:07:37,2.45,69.64,44.81,31.04,46
R-006211,B-017,2026-03-27 08:07:37,3.22,-34.25,44.42,40.85,170
R-006212,B-008,2026-03-27 08:07:37,3.99,-97.42,35.95,76.14,30
R-006213,B-014,2026-03-27 08:07:37,4.18,119.83,32.37,95.31,152
R-006214,B-012,2026-03-27 08:07:37,3.47,-51.08,30.1,15.88,175
R-006215,B-019,2026-03-27 08:08:37,3.42,97.05,27.96,8.07,33
R-006216,B-021,2026-03-27 08:08:37,3.64,119.58,41.83,93.23,25
R-006217,B-001,2026-03-27 08:08:37,3.4,-21.13,43.97,71.54,191
R-006218,B-008,2026-03-27 08:08:37,3.99,-60.42,28.68,75.84,30
R-006219,B-013,2026-03-27 08:08:37,3.22,-55.39,42.83,36.28,192
R-006220,B-007,2026-03-27 08:08:37,3.87,-78.68,28.92,64.9,38
R-006221,B-016,2026-03-27 08:08:37,2.76,-90.52,37.12,85.92,169
R-006222,B-004,2026-03-27 08:08:37,2.62,111.54,35.55,54.78,146
R-006223,B-012,2026-03-27 08:08:37,3.51,-82.76,31.87,15.53,175
R-006224,B-022,2026-03-27 08:08:37,3.53,-38.49,26.95,88.97,130
R-006225,B-023,2026-03-27 08:08:37,4.12,-17.33,41.24,85.0,137
R-006226,B-001,2026-03-27 08:09:37,3.46,-89.0,35.85,71.18,191
R-006227,B-010,2026-03-27 08:09:37,2.45,55.21,29.68,31.49,46
R-006228,B-005,2026-03-27 08:09:37,3.15,-51.46,37.7,25.17,200
R-006229,B-009,2026-03-27 08:09:37,4.08,134.34,28.01,83.35,104
R-006230,B-024,2026-03-27 08:09:37,2.53,-10.46,43.89,38.98,60
R-006231,B-025,2026-03-27 08:09:37,2.61,-53.23,36.37,52.18,124
R-006232,B-004,2026-03-27 08:10:37,2.59,88.04,30.7,56.26,146
R-006233,B-017,2026-03-27 08:10:37,3.23,-59.98,29.11,40.18,170
R-006234,B-016,2026-03-27 08:10:37,2.81,-82.69,42.77,85.13,169
R-006235,B-003,2026-03-27 08:10:37,3.55,-74.88,32.69,83.96,49
R-006236,B-011,2026-03-27 08:10:37,2.62,-57.95,32.87,53.39,78
R-006237,B-020,2026-03-27 08:11:37,2.77,104.23,32.0,94.07,88
R-006238,B-011,2026-03-27 08:11:37,2.58,-61.57,25.88,52.85,78
R-006239,B-023,2026-03-27 08:11:37,4.04,-53.57,39.6,84.68,137
R-006240,B-016,2026-03-27 08:11:37,2.76,-95.86,38.23,84.58,169
R-006241,B-022,2026-03-27 08:11:37,3.61,-95.52,27.85,88.14,130
R-006242,B-004,2026-03-27 08:11:37,2.59,123.4,43.24,56.73,146
R-006243,B-013,2026-03-27 08:11:37,3.14,-73.26,34.19,35.42,192
R-006244,B-007,2026-03-27 08:11:37,3.94,-57.56,42.16,64.01,38
R-006245,B-015,2026-03-27 08:11:37,2.82,149.32,27.36,86.77,106
R-006246,B-018,2026-03-27 08:11:37,2.4,-30.91,35.65,15.63,104
R-006247,B-012,2026-03-27 08:11:37,3.46,-94.84,41.11,14.88,175
R-006248,B-024,2026-03-27 08:12:37,2.45,-90.0,37.4,38.19,60
R-006249,B-021,2026-03-27 08:12:37,3.6,149.54,41.43,94.31,25
R-006250,B-001,2026-03-27 08:12:37,3.4,-73.83,41.6,70.29,191
R-006251,B-014,2026-03-27 08:12:37,4.21,89.14,44.03,95.79,152
R-006252,B-010,2026-03-27 08:12:37,2.48,94.07,37.01,31.81,46
R-006253,B-002,2026-03-27 08:12:37,3.51,-24.33,36.77,15.0,54
R-006254,B-019,2026-03-27 08:12:37,3.41,144.28,38.02,8.81,33
R-006255,B-006,2026-03-27 08:12:37,2.46,-45.78,44.84,33.61,110
R-006256,B-003,2026-03-27 08:13:37,3.5,-15.08,82.91,83.53,49
R-006257,B-016,2026-03-27 08:13:37,2.73,-83.61,35.36,84.42,169
R-006258,B-017,2026-03-27 08:13:37,3.18,-49.84,37.46,39.57,170
R-006259,B-004,2026-03-27 08:13:37,2.64,137.54,44.86,57.47,146
R-006260,B-002,2026-03-27 08:13:37,3.44,-55.79,34.61,14.27,54
R-006261,B-014,2026-03-27 08:13:37,4.2,114.19,27.14,96.78,152
R-006262,B-018,2026-03-27 08:13:37,2.39,-81.49,36.28,15.42,104
R-006263,B-011,2026-03-27 08:13:37,2.54,-90.47,33.67,52.0,78
R-006264,B-009,2026-03-27 08:13:37,4.02,142.1,27.91,84.6,104
R-006265,B-008,2026-03-27 08:13:37,4.01,-45.52,43.81,75.47,30
R-006266,B-008,2026-03-27 08:14:37,3.98,-65.11,33.02,74.65,30
R-006267,B-025,2026-03-27 08:14:37,2.62,-23.97,37.89,51.6,124
R-006268,B-019,2026-03-27 08:14:37,3.46,68.45,44.79,9.62,33
R-006269,B-009,2026-03-27 08:14:37,4.04,140.87,29.98,85.16,104
R-006270,B-004,2026-03-27 08:14:37,2.58,112.57,44.0,57.79,146
R-006271,B-005,2026-03-27 08:14:37,3.05,-81.76,27.83,24.4,200
R-006272,B-011,2026-03-27 08:15:37,2.62,-51.85,38.0,51.46,78
R-006273,B-022,2026-03-27 08:15:37,3.56,-61.01,33.17,88.0,130
R-006274,B-002,2026-03-27 08:15:37,3.45,-51.12,34.77,13.98,54
R-006275,B-023,2026-03-27 08:15:37,4.02,-72.8,27.7,83.94,137
R-006276,B-009,2026-03-27 08:15:37,4.1,56.72,44.93,86.29,104
R-006277,B-015,2026-03-27 08:15:37,2.76,100.23,38.26,87.29,106
R-006278,B-020,2026-03-27 08:15:37,2.82,134.78,28.39,95.1,88
R-006279,B-016,2026-03-27 08:15:37,2.75,-57.21,27.28,84.12,169
R-006280,B-021,2026-03-27 08:15:37,3.58,76.08,33.93,94.91,25
R-006281,B-018,2026-03-27 08:16:37,2.36,-16.07,28.49,14.73,104
R-006282,B-023,2026-03-27 08:16:37,4.06,-45.14,29.08,83.06,137
R-006283,B-013,2026-03-27 08:16:37,3.15,-11.24,25.31,34.49,192
R-006284,B-009,2026-03-27 08:16:37,4.14,113.52,27.69,87.31,104
R-006285,B-017,2026-03-27 08:16:37,3.21,-12.35,40.59,39.41,170
R-006286,B-011,2026-03-27 08:16:37,2.53,-13.22,33.07,50.69,78
R-006287,B-007,2026-03-27 08:16:37,3.92,-95.65,31.51,63.87,38
R-006288,B-014,2026-03-27 08:16:37,4.17,119.4,43.31,97.64,152
R-006289,B-012,2026-03-27 08:16:37,3.44,-51.25,38.09,14.43,175
R-006290,B-013,2026-03-27 08:17:37,3.15,-89.36,27.28,34.24,192
R-006291,B-022,2026-03-27 08:17:37,3.52,-72.37,41.75,87.62,130
R-006292,B-003,2026-03-27 08:17:37,3.52,-93.69,28.59,83.08,49
R-006293,B-006,2026-03-27 08:17:37,2.51,-60.45,40.79,33.16,110
R-006294,B-008,2026-03-27 08:17:37,3.99,-39.56,39.04,74.43,30
R-006295,B-010,2026-03-27 08:17:37,2.46,83.0,36.54,32.07,46
R-006296,B-024,2026-03-27 08:17:37,2.55,-61.38,30.46,37.97,60
R-006297,B-004,2026-03-27 08:17:37,2.63,52.22,36.21,58.67,146
R-006298,B-001,2026-03-27 08:17:37,3.38,-52.61,33.99,69.35,191
R-006299,B-006,2026-03-27 08:18:37,2.46,-99.96,43.4,32.23,110
R-006300,B-002,2026-03-27 08:18:37,3.46,-73.71,26.58,13.06,54
R-006301,B-025,2026-03-27 08:18:37,2.53,-32.59,31.13,51.32,124
R-006302,B-017,2026-03-27 08:18:37,3.21,-36.87,43.82,38.87,170
R-006303,B-020,2026-03-27 08:18:37,2.84,84.04,40.32,95.41,88
R-006304,B-005,2026-03-27 08:18:37,3.11,-23.75,38.65,23.43,200
R-006305,B-011,2026-03-27 08:18:37,2.56,-51.81,28.65,50.31,78
R-006306,B-010,2026-03-27 08:19:37,2.49,98.7,44.97,33.09,46
R-006307,B-006,2026-03-27 08:19:37,2.45,-41.49,29.52,31.28,110
R-006308,B-007,2026-03-27 08:19:37,3.88,-37.46,37.31,63.71,38
R-006309,B-019,2026-03-27 08:19:37,3.42,132.67,32.55,10.75,33
R-006310,B-001,2026-03-27 08:19:37,3.44,-49.01,28.97,69.1,191
R-006311,B-012,2026-03-27 08:19:37,3.46,-79.64,25.39,13.44,175
R-006312,B-018,2026-03-27 08:20:37,2.37,-68.4,38.85,14.12,104
R-006313,B-017,2026-03-27 08:20:37,3.23,-89.6,28.96,38.06,170
R-006314,B-008,2026-03-27 08:20:37,3.93,-19.09,33.26,73.49,30
R-006315,B-015,2026-03-27 08:20:37,2.76,51.64,25.4,87.53,106
R-006316,B-022,2026-03-27 08:20:37,3.57,-36.67,40.04,87.03,130
R-006317,B-023,2026-03-27 08:20:37,4.08,-82.96,35.28,82.18,137
R-006318,B-002,2026-03-27 08:20:37,3.47,-51.56,37.87,12.74,54
R-006319,B-016,2026-03-27 08:20:37,2.72,-37.53,34.09,83.24,169
R-006320,B-021,2026-03-27 08:20:37,3.64,117.98,27.2,96.38,25
R-006321,B-007,2026-03-27 08:21:37,3.86,-94.25,38.53,63.33,38
R-006322,B-011,2026-03-27 08:21:37,2.56,-18.96,42.95,49.82,78
R-006323,B-014,2026-03-27 08:21:37,4.17,72.76,38.28,99.13,152
R-006324,B-009,2026-03-27 08:21:37,4.1,94.45,34.27,88.05,104
R-006325,B-024,2026-03-27 08:21:37,2.45,-71.09,28.22,37.67,60
R-006326,B-020,2026-03-27 08:21:37,2.79,94.0,44.01,96.78,88
R-006327,B-001,2026-03-27 08:21:37,3.41,-36.66,30.68,68.16,191
R-006328,B-016,2026-03-27 08:21:37,2.8,-12.05,41.74,82.77,169
R-006329,B-017,2026-03-27 08:21:37,3.24,-28.51,37.37,37.28,170
R-006330,B-004,2026-03-27 08:22:37,2.64,79.54,38.56,59.29,146
R-006331,B-002,2026-03-27 08:22:37,3.45,-94.31,28.09,12.14,54
R-006332,B-003,2026-03-27 08:22:37,3.52,-64.49,31.51,82.59,49
R-006333,B-019,2026-03-27 08:22:37,3.5,99.48,39.62,11.6,33
R-006334,B-013,2026-03-27 08:22:37,3.15,-96.93,34.48,33.81,192
R-006335,B-010,2026-03-27 08:22:37,2.5,63.2,41.33,34.21,46
R-006336,B-012,2026-03-27 08:22:37,3.44,-80.87,30.76,13.0,175
R-006337,B-009,2026-03-27 08:23:37,4.15,96.13,36.54,89.03,104
R-006338,B-025,2026-03-27 08:23:37,2.57,-69.44,39.72,50.59,124
R-006339,B-008,2026-03-27 08:23:37,4.0,-88.35,36.38,73.36,30
R-006340,B-006,2026-03-27 08:23:37,2.41,-90.13,35.31,30.82,110
R-006341,B-005,2026-03-27 08:23:37,3.11,-58.16,30.36,23.07,200
R-006342,B-007,2026-03-27 08:23:37,3.86,-60.21,42.13,62.76,38
R-006343,B-023,2026-03-27 08:23:37,4.06,-55.14,32.56,82.04,137
R-006344,B-005,2026-03-27 08:24:37,3.06,-68.75,30.34,22.76,200
R-006345,B-015,2026-03-27 08:24:37,2.74,146.06,35.96,88.66,106
R-006346,B-009,2026-03-27 08:24:37,4.12,142.12,44.67,89.44,104
R-006347,B-022,2026-03-27 08:24:37,3.52,-97.0,35.67,86.27,130
R-006348,B-002,2026-03-27 08:24:37,3.42,-33.61,41.67,11.9,54
R-006349,B-017,2026-03-27 08:25:37,3.16,-93.14,34.11,36.39,170
R-006350,B-011,2026-03-27 08:25:37,2.59,-50.69,35.91,49.36,78
R-006351,B-021,2026-03-27 08:25:37,3.6,140.39,25.66,97.54,25
R-006352,B-008,2026-03-27 08:25:37,3.94,-93.64,34.22,72.99,30
R-006353,B-019,2026-03-27 08:25:37,3.42,55.8,28.63,12.57,33
R-006354,B-013,2026-03-27 08:25:37,3.13,-74.7,38.88,33.69,192
R-006355,B-018,2026-03-27 08:25:37,2.33,-66.66,25.93,13.34,104
R-006356,B-009,2026-03-27 08:25:37,4.07,65.39,39.48,90.47,104
R-006357,B-007,2026-03-27 08:26:37,3.83,-18.73,37.16,61.92,38
R-006358,B-024,2026-03-27 08:26:37,2.47,-37.33,36.7,36.98,60
R-006359,B-012,2026-03-27 08:26:37,3.47,-31.96,26.66,12.77,175
R-006360,B-005,2026-03-27 08:26:37,3.09,-29.25,29.9,22.2,200
R-006361,B-020,2026-03-27 08:26:37,2.8,74.44,26.84,97.31,88
R-006362,B-014,2026-03-27 08:26:37,4.19,85.62,33.06,100.0,153
R-006363,B-016,2026-03-27 08:26:37,2.75,-14.32,38.97,81.95,169
R-006364,B-001,2026-03-27 08:26:37,3.39,-99.22,27.36,67.52,191
R-006365,B-003,2026-03-27 08:26:37,3.55,-42.31,35.11,82.17,49
R-006366,B-010,2026-03-27 08:26:37,2.45,87.4,29.67,35.17,46
R-006367,B-022,2026-03-27 08:26:37,3.59,-29.85,43.04,85.93,130
R-006368,B-023,2026-03-27 08:27:37,4.08,-40.05,34.96,81.48,137
R-006369,B-008,2026-03-27 08:27:37,3.93,-54.89,35.65,72.19,30
R-006370,B-022,2026-03-27 08:27:37,3.53,-35.77,40.14,85.38,130
R-006371,B-002,2026-03-27 08:27:37,3.41,-13.43,43.55,11.1,54
R-006372,B-006,2026-03-27 08:27:37,2.5,-29.45,41.98,30.49,110
R-006373,B-021,2026-03-27 08:27:37,3.65,65.53,44.93,98.47,25
R-006374,B-014,2026-03-27 08:27:37,4.15,-52.5,33.52,99.84,153
R-006375,B-025,2026-03-27 08:27:37,2.6,-15.27,39.51,50.37,124
R-006376,B-003,2026-03-27 08:27:37,3.47,-76.05,31.76,81.66,49
R-006377,B-004,2026-03-27 08:27:37,2.58,138.07,40.98,60.04,146
R-006378,B-011,2026-03-27 08:27:37,2.51,-28.18,28.79,48.87,78
R-006379,B-018,2026-03-27 08:27:37,2.36,-84.38,36.3,12.62,104
R-006380,B-005,2026-03-27 08:27:37,3.08,-81.52,37.97,21.39,200
R-006381,B-015,2026-03-27 08:28:37,2.74,105.11,29.86,89.34,106
R-006382,B-003,2026-03-27 08:28:37,3.5,-45.54,33.73,80.92,49
R-006383,B-010,2026-03-27 08:28:37,2.46,116.45,31.68,35.78,46
R-006384,B-025,2026-03-27 08:28:37,2.58,-68.36,25.66,50.07,124
R-006385,B-007,2026-03-27 08:28:37,3.88,-20.1,39.72,61.43,38
R-006386,B-024,2026-03-27 08:28:37,2.53,-92.6,42.29,36.31,60
R-006387,B-022,2026-03-27 08:29:37,3.56,-89.66,41.7,84.46,130
R-006388,B-002,2026-03-27 08:29:37,3.48,-97.98,25.72,10.45,54
R-006389,B-005,2026-03-27 08:29:37,3.04,-33.21,40.9,20.6,200
R-006390,B-021,2026-03-27 08:29:37,3.65,128.16,38.11,99.69,25
R-006391,B-013,2026-03-27 08:29:37,3.19,-73.81,41.18,33.01,192
R-006392,B-023,2026-03-27 08:29:37,4.06,-74.71,36.63,81.11,137
R-006393,B-024,2026-03-27 08:29:37,2.52,-29.09,44.95,36.15,60
R-006394,B-009,2026-03-27 08:29:37,4.12,59.32,42.26,91.47,104
R-006395,B-017,2026-03-27 08:29:37,3.19,-42.24,28.4,35.56,170
R-006396,B-011,2026-03-27 08:29:37,2.58,-68.27,39.4,47.96,78
R-006397,B-001,2026-03-27 08:30:37,3.44,-55.27,36.91,66.77,191
R-006398,B-012,2026-03-27 08:30:37,3.48,-73.25,32.64,12.15,175
